link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,author_countries,,,,,,,
https://nips.cc/virtual/2023/poster/72860,Security,Generalization in the Face of Adaptivity: A Bayesian Perspective,"Repeated use of a data sample via adaptively chosen queries can rapidly lead to overfitting, wherein the empirical evaluation of queries on the sample significantly deviates from their mean with respect to the underlying data distribution. It turns out that simple noise addition algorithms suffice to prevent this issue, and differential privacy-based analysis of these algorithms shows that they can handle an asymptotically optimal number of queries.  However, differential privacy's worst-case nature entails scaling such noise to the range of the queries even for highly-concentrated queries, or introducing more complex algorithms. In this paper, we prove that straightforward noise-addition algorithms already provide variance-dependent guarantees that also extend to unbounded queries. This improvement stems from a novel characterization that illuminates the core problem of adaptive data analysis. We show that the harm of adaptivity results from the covariance between the new query and a Bayes factor-based measure of how much information about the data sample was encoded in the responses given to past queries. We then leverage this characterization to introduce a new data-dependent stability notion that can bound this covariance.","['Differential Privacy', 'Adaptive Data Analysis']",[],"['Moshe Shenfeld', 'Katrina Ligett']","['Hebrew University of Jerusalem', 'California Institute of Technology']","[None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72912,Security,Posthoc privacy guarantees for collaborative inference with modified Propose-Test-Release,"Cloud-based machine learning inference is an emerging paradigm where users query by sending their data through a service provider who runs an ML model on that data and returns back the answer. Due to increased concerns over data privacy, recent works have proposed Collaborative Inference (CI) to learn a privacy-preserving encoding of sensitive user data before it is shared with an untrusted service provider. Existing works so far evaluate the privacy of these encodings through empirical reconstruction attacks. In this work, we develop a new framework that provides formal privacy guarantees for an arbitrarily trained neural network by linking its local Lipschitz constant with its local sensitivity. To guarantee privacy using local sensitivity, we extend the Propose-Test-Release (PTR) framework to make it tractable for neural network queries. We verify the efficacy of our framework experimentally on real-world datasets and elucidate the role of Adversarial Representation Learning (ARL) in improving the privacy-utility trade-off.","['privacy', 'deep learning', 'neural networks', 'adversarial learning', 'reconstruction guarantees', 'collaborative inference', 'MLaaS']",[],"['Abhishek Singh', 'Praneeth Vepakomma', 'Vivek Sharma', 'Ramesh Raskar']","['Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'Massachusetts General Hospital, Harvard University', 'Massachusetts Institute of Technology']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72277,Security,A Privacy-Friendly Approach to Data Valuation,"Data valuation, a growing field that aims at quantifying the usefulness of individual data sources for training machine learning (ML) models, faces notable yet often overlooked privacy challenges. This paper studies these challenges with a focus on KNN-Shapley, one of the most practical data valuation methods nowadays. We first emphasize the inherent privacy risks of KNN-Shapley, and demonstrate the significant technical challenges in adapting KNN-Shapley to accommodate differential privacy (DP). To overcome these challenges, we introduce TKNN-Shapley, a refined variant of KNN-Shapley that is privacy-friendly, allowing for straightforward modifications to incorporate DP guarantee (DP-TKNN-Shapley). We show that DP-TKNN-Shapley has several advantages and offers a superior privacy-utility tradeoff compared to naively privatized KNN-Shapley. Moreover, even non-private TKNN-Shapley matches KNN-Shapley's performance in discerning data quality. Overall, our findings suggest that TKNN-Shapley is a promising alternative to KNN-Shapley, particularly for real-world applications involving sensitive data.","['Data Valuation', 'Differential Privacy']",[],"['Jiachen T. Wang', 'Yuqing Zhu', 'Yu-Xiang Wang', 'Ruoxi Jia', 'Prateek Mittal']","['Princeton University', 'UC Santa Barbara', 'UC Santa Barbara', 'Virginia Tech', 'Princeton University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72283,Security,GlucoSynth: Generating Differentially-Private Synthetic Glucose Traces,"We focus on the problem of generating high-quality, private synthetic glucose traces, a task generalizable to many other time series sources. Existing methods for time series data synthesis, such as those using Generative Adversarial Networks (GANs), are not able to capture the innate characteristics of glucose data and cannot provide any formal privacy guarantees without severely degrading the utility of the synthetic data. In this paper we present GlucoSynth, a novel privacy-preserving GAN framework to generate synthetic glucose traces. The core intuition behind our approach is to conserve relationships amongst motifs (glucose events) within the traces, in addition to temporal dynamics. Our framework incorporates differential privacy mechanisms to provide strong formal privacy guarantees. We provide a comprehensive evaluation on the real-world utility of the data using 1.2 million glucose traces; GlucoSynth outperforms all previous methods in its ability to generate high-quality synthetic glucose traces with strong privacy guarantees.","['Synthetic Data', 'Time Series', 'Generative Adversarial Networks', 'Differential Privacy', 'Glucose', 'Diabetes']",[],"['Josephine Lamp', 'Mark Derdzinski', 'Joost Van der Linden', 'Lu Feng', 'Tianhao Wang', 'David Evans']","['University of Virginia, Charlottesville', 'Dexcom, Inc.', 'Dexcom, Inc.', 'University of Virginia, Charlottesville', 'University of Virginia, Charlottesville', 'University of Virginia']","[None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72347,Security,Gaussian Differential Privacy on Riemannian Manifolds,"We develop an advanced approach for extending Gaussian Differential Privacy (GDP) to general Riemannian manifolds. The concept of GDP stands out as a prominent privacy definition that strongly warrants extension to manifold settings, due to its central limit properties. By harnessing the power of the renowned Bishop-Gromov theorem in geometric analysis, we propose a Riemannian Gaussian distribution that integrates the Riemannian distance, allowing us to achieve GDP in Riemannian manifolds with bounded Ricci curvature. To the best of our knowledge, this work marks the first instance of extending the GDP framework to accommodate general Riemannian manifolds, encompassing curved spaces, and circumventing the reliance on tangent space summaries. We provide a simple algorithm to evaluate the privacy budget $\mu$ on any one-dimensional manifold and introduce a versatile Markov Chain Monte Carlo (MCMC)-based algorithm to calculate $\mu$ on any Riemannian manifold with constant curvature. Through simulations on one of the most prevalent manifolds in statistics, the unit sphere $S^d$, we demonstrate the superior utility of our Riemannian Gaussian mechanism in comparison to the previously proposed Riemannian Laplace mechanism for implementing GDP.","['Differential Privacy', 'Gaussian Differential Privacy', 'Differential Geometry', 'Riemannian Manifold', 'Homogeneous Riemannian Manifold', 'Frechet Mean']",[],"['Yangdi Jiang', 'Xiaotian Chang', 'Yi Liu', 'Lei Ding', 'Linglong Kong', 'Bei Jiang']","['University of Alberta', 'University of Alberta', 'University of Alberta', 'University of Alberta', 'University of Alberta', 'University of Alberta']","[None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72391,Security,A One-Size-Fits-All Approach to Improving Randomness in Paper Assignment,"The assignment of papers to reviewers is a crucial part of the peer review processes of large publication venues, where organizers (e.g., conference program chairs) rely on algorithms to perform automated paper assignment. As such, a major challenge for the organizers of these processes is to specify paper assignment algorithms that find appropriate assignments with respect to various desiderata. Although the main objective when choosing a good paper assignment is to maximize the expertise of each reviewer for their assigned papers, several other considerations make introducing randomization into the paper assignment desirable: robustness to malicious behavior, the ability to evaluate alternative paper assignments, reviewer diversity, and reviewer anonymity. However, it is unclear in what way one should randomize the paper assignment in order to best satisfy all of these considerations simultaneously. In this work, we present a practical, one-size-fits-all method for randomized paper assignment intended to perform well across different motivations for randomness. We show theoretically and experimentally that our method outperforms currently-deployed methods for randomized paper assignment on several intuitive randomness metrics, demonstrating that the randomized assignments produced by our method are general-purpose.","['peer review', 'randomized paper assignment', 'mitigating malicious behavior', 'convex optimization']",[],"['Yixuan Even Xu', 'Steven Jecmen', 'Zimeng Song', 'Fei Fang']","['Tsinghua University, Tsinghua University', 'School of Computer Science, Carnegie Mellon University', 'Institute for Interdisciplinary Information Sciences, Tsinghua University', 'Carnegie Mellon University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72431,Security,Counting Distinct Elements in the Turnstile Model with Differential Privacy under Continual Observation,"Privacy is a central challenge for systems that learn from sensitive data sets, especially when a system's outputs must be continuously updated to reflect changing data. We consider the achievable error for differentially private continual release of a basic  statistic---the number of distinct items---in a stream where items may be both inserted and deleted (the turnstile model). With only insertions, existing algorithms have additive error just polylogarithmic in the length of the stream $T$. We uncover a much richer landscape in the turnstile model, even without considering memory restrictions. We show that every differentially private mechanism that handles insertions and deletions has worst-case additive error  at least $T^{1/4}$ even under  a relatively weak, event-level privacy definition. Then, we identify a parameter of the input stream, its maximum flippancy, that is low for natural data streams and for which we give tight parameterized error guarantees. Specifically, the maximum flippancy is the largest number of times that the contribution of a single item to the distinct elements count changes over the course of the stream. We present an item-level differentially private mechanism that, for all turnstile streams with  maximum flippancy  $w$, continually outputs the number of distinct elements with an $O(\sqrt{w} \cdot \mathsf{poly}\log T)$ additive error,  without requiring prior knowledge of $w$. We prove that this is the best achievable error bound  that depends only on $w$, for a large range of values of $w$. When $w$ is small, the error of our mechanism is similar to the polylogarithmic in $T$ error in the insertion-only setting, bypassing the hardness in the turnstile model.","['distinct elements', 'differential privacy', 'continual release', 'turnstile streams']",[],"['Palak Jain', 'Sofya Raskhodnikova', 'Satchit Sivakumar', 'Adam Smith']","['Boston University, Boston University', 'Boston University, Boston University', 'Boston University', 'Boston University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72958,Security,Gaussian Membership Inference Privacy,"We propose a novel and practical privacy notion called $f$-Membership Inference Privacy ($f$-MIP), which explicitly considers the capabilities of realistic adversaries under the membership inference attack threat model.  Consequently, $f$-MIP offers interpretable privacy guarantees and improved utility (e.g., better classification accuracy). In particular, we derive a parametric family of $f$-MIP guarantees that we refer to as $\mu$-Gaussian Membership Inference Privacy ($\mu$-GMIP) by theoretically analyzing likelihood ratio-based membership inference attacks on stochastic gradient descent (SGD). Our analysis highlights that models trained with standard SGD already offer an elementary level of MIP.  Additionally, we show how $f$-MIP can be amplified by adding noise to gradient updates. Our analysis further yields an analytical membership inference attack that offers two distinct advantages over previous approaches. First, unlike existing state-of-the-art attacks that require training hundreds of shadow models, our attack does not require any shadow model.  Second, our analytical attack enables straightforward auditing of our privacy notion $f$-MIP. Finally, we quantify how various hyperparameters (e.g., batch size, number of model parameters) and specific data characteristics determine an attacker's ability to accurately infer a point's membership in the training set. We demonstrate the effectiveness of our method on models trained on vision and tabular datasets.","['Privacy', 'Membership Inference Attacks']",[],"['Tobias Leemann', 'Martin Pawelczyk', 'Gjergji Kasneci']","['Technische Universität München', 'Harvard University', 'Technische Universität München']","[None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/73719,Security,Diverse Community Data for Benchmarking Data Privacy Algorithms,"The Collaborative Research Cycle (CRC) is a National Institute of Standards and Technology (NIST) benchmarking program intended to strengthen understanding of tabular data deidentification technologies. Deidentification algorithms are vulnerable to the same bias and privacy issues that impact other data analytics and machine learning applications, and it can even amplify those issues by contaminating downstream applications. This paper summarizes four CRC contributions: theoretical work on the relationship between diverse populations and challenges for equitable deidentification; public benchmark data focused on diverse populations and challenging features; a comprehensive open source suite of evaluation metrology for deidentified datasets; and an archive of more than 450 deidentified data samples from a broad range of techniques. The initial set of evaluation results demonstrate the value of the CRC tools for investigations in this field.","['privacy', 'data deidentification', 'synthetic data', 'benchmarks', 'data evaluation']",[],"['Aniruddha Sen', 'Christine Task', 'Dhruv Kapur', 'Gary Stanley Howarth', 'Karan Bhagat']","['College of Information and Computer Science, University of Massachusetts Amherst', 'Knexus Research Corporation', 'University of Michigan - Ann Arbor', 'National Institute of Standards and Technology', 'Rochester Institute of Technology']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72701,Security,Bounding the Invertibility of Privacy-preserving Instance Encoding using Fisher Information,"Privacy-preserving instance encoding aims to encode raw data into feature vectors without revealing their privacy-sensitive information. When designed properly, these encodings can be used for downstream ML applications such as training and inference with limited privacy risk. However, the vast majority of existing schemes do not theoretically justify that their encoding is non-invertible, and their privacy-enhancing properties are only validated empirically against a limited set of attacks. In this paper, we propose a theoretically-principled measure for the invertibility of instance encoding based on Fisher information that is broadly applicable to a wide range of popular encoders. We show that dFIL can be used to bound the invertibility of encodings both theoretically and empirically, providing an intuitive interpretation of the privacy of instance encoding.","['privacy', 'instance encoding', 'split learning']",[],"['Kiwan Maeng', 'Chuan Guo', 'Sanjay Kariyappa', 'G. Edward Suh']","['Pennsylvania State University', 'Facebook AI Research', 'J.P. Morgan Chase', 'Meta AI']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72717,Security,Exact Optimality of Communication-Privacy-Utility Tradeoffs in Distributed Mean Estimation,"We study the mean estimation problem under communication and local differential privacy constraints. While previous work has proposed order-optimal algorithms for the same problem (i.e., asymptotically optimal as we spend more bits), exact optimality (in the non-asymptotic setting) still has not been achieved. In this work, we take a step towards characterizing the exact-optimal approach in the presence of shared randomness (a random variable shared between the server and the user) and identify several conditions for exact optimality. We prove that one of the conditions is to utilize a rotationally symmetric shared random codebook. Based on this, we propose a randomization mechanism where the codebook is a randomly rotated simplex -- satisfying the properties of the exact-optimal codebook. The proposed mechanism is based on a $k$-closest encoding which we prove to be exact-optimal for the randomly rotated simplex codebook.","['distributed mean estimation', 'privacy', 'compression', 'communication', 'federated analytics.']",[],"['Berivan Isik', 'Wei-Ning Chen', 'Ayfer Ozgur', 'Tsachy Weissman', 'Albert No']","['Google', 'Stanford University', 'Stanford University', 'Stanford University', 'Yonsei University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72617,Security,UltraRE: Enhancing RecEraser for Recommendation Unlearning via Error Decomposition,"With growing concerns regarding privacy in machine learning models, regulations have committed to granting individuals the right to be forgotten while mandating companies to develop non-discriminatory machine learning systems, thereby fueling the study of the machine unlearning problem. Our attention is directed toward a practical unlearning scenario, i.e., recommendation unlearning. As the state-of-the-art framework, i.e., RecEraser, naturally achieves full unlearning completeness, our objective is to enhance it in terms of model utility and unlearning efficiency. In this paper, we rethink RecEraser from an ensemble-based perspective and focus on its three potential losses, i.e., redundancy, relevance, and combination. Under the theoretical guidance of the above three losses, we propose a new framework named UltraRE, which simplifies and powers RecEraser for recommendation tasks. Specifically, for redundancy loss, we incorporate transport weights in the clustering algorithm to optimize the equilibrium between collaboration and balance while enhancing efficiency; for relevance loss, we ensure that sub-models reach convergence on their respective group data; for combination loss, we simplify the combination estimator without compromising its efficacy. Extensive experiments on three real-world datasets demonstrate the effectiveness of UltraRE.","['recommendation unlearning', 'machine unlearning', 'recommender systems', 'ensemble learning']",[],"['Yuyuan Li', 'Chaochao Chen', 'Yizhao Zhang', 'Weiming Liu', 'Lingjuan Lyu', 'Xiaolin Zheng', 'Dan Meng', 'Jun Wang']","['Hangzhou Dianzi University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Sony Research', 'Zhejiang University', 'OPPO', 'OPPO Research Institute ']","[None, None, None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/73011,Security,Unified Lower Bounds for Interactive High-dimensional Estimation under Information Constraints,"We consider distributed parameter estimation using interactive protocols subject to local information constraints such as bandwidth limitations, local differential privacy, and restricted measurements. We provide a unified framework enabling us to derive a variety of (tight) minimax lower bounds for different parametric families of distributions, both continuous and discrete, under any $\ell_p$ loss. Our lower bound framework is versatile and yields “plug-and-play” bounds that are widely applicable to a large range of estimation problems, and, for the prototypical case of the Gaussian family, circumvents limitations of previous techniques. In particular, our approach recovers bounds obtained using data processing inequalities and Cramér–Rao bounds, two other alternative approaches for proving lower bounds in our setting of interest. Further, for the families considered, we complement our lower bounds with matching upper bounds.",['statistical estimation; interactivity; local differential privacy; communication constraint'],[],"['Jayadev Acharya', 'Clement Louis Canonne', 'Ziteng Sun', 'Himanshu Tyagi']","['Cornell University', 'University of Sydney', 'Google', 'n Institute of Science']","[None, None, None, 'India']",,,,,,,
https://nips.cc/virtual/2023/poster/73025,Security,On Computing Pairwise Statistics with Local Differential Privacy,"We study the problem of computing pairwise statistics, i.e., ones of the form $\binom{n}{2}^{-1} \sum_{i \ne j} f(x_i, x_j)$, where $x_i$ denotes the input to the $i$th user, with differential privacy (DP) in the local model. This formulation captures important metrics such as Kendall's $\tau$ coefficient, Area Under Curve, Gini's mean difference, Gini's entropy, etc. We give several novel and generic algorithms for the problem, leveraging techniques from DP algorithms for linear queries.","['differential privacy', 'local differential privacy', 'pairwise statistics']",[],"['Badih Ghazi', 'Pritish Kamath', 'Ravi Kumar', 'Pasin Manurangsi', 'Adam Sealfon']","['Google', 'Google Research', 'Google', 'Google', 'Google']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/73581,Security,Learning Human Action Recognition Representations Without Real Humans,"Pre-training on massive video datasets has become essential to achieve high action recognition performance on smaller downstream datasets. However, most large-scale video datasets contain images of people and hence are accompanied with issues related to privacy, ethics, and data protection, often preventing them from being publicly shared for reproducible research. Existing work has attempted to alleviate these problems by blurring faces, downsampling videos, or training on synthetic data. On the other hand, analysis on the {\em transferability} of privacy-preserving pre-trained models to downstream tasks has been limited. In this work, we study this problem by first asking the question: can we pre-train models for human action recognition with data that does not include real humans? To this end, we present, for the first time, a benchmark that leverages real-world videos with {\em humans removed} and synthetic data containing virtual humans to pre-train a model. We then evaluate the transferability of the representation learned on this data to a diverse set of downstream action recognition benchmarks. Furthermore, we propose a novel pre-training strategy, called Privacy-Preserving MAE-Align, to effectively combine synthetic data and human-removed real data. Our approach outperforms previous baselines by up to 5\% and closes the performance gap between human and no-human action recognition representations on downstream tasks, for both linear probing and fine-tuning. Our benchmark, code, and models are available at https://github.com/howardzh01/PPMA.","['(Application) Computer Vision', '(Application) Privacy', 'Anonymity', 'and Security', 'Multi-task and Transfer Learning']",[],"['Howard Zhong', 'Samarth Mishra', 'Donghyun Kim', 'SouYoung Jin', 'Rameswar Panda', 'Hilde Kuehne', 'Leonid Karlinsky', 'Venkatesh Saligrama', 'Rogerio Feris']","['Massachusetts Institute of Technology', 'Boston University', 'Korea University', 'Dartmouth College', 'MIT-IBM Watson AI Lab', 'Rheinische Friedrich-Wilhelms-Universität Bonn, Rheinische Friedrich-Wilhelms Universität Bonn', 'IBM Research AI', 'Amazon', 'International Business Machines']","[None, None, None, None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72324,Security,Neural Graph Generation from Graph Statistics,"We describe a new setting for learning a deep graph generative model (GGM) from aggregate graph statistics, rather than from the graph adjacency matrix. Matching the statistics of observed training graphs is the main approach for learning traditional GGMs (e.g, BTER, Chung-Lu, and  Erdos-Renyi models). Privacy researchers have proposed learning from graph statistics as a way to protect privacy. We develop an architecture for training a deep GGM  to match statistics while preserving local differential privacy guarantees. Empirical evaluation on 8 datasets indicates that our deep GGM model generates more realistic graphs than the traditional GGMs when both are learned from graph statistics only. We also benchmark our deep GGM trained on statistics only, against state-of-the-art deep GGM models that are trained on the entire adjacency matrix. The results show that graph statistics are often sufficient to build a competitive deep GGM that generates realistic graphs while protecting local privacy.","['Graph Generation', 'Local Differential Privacy', 'Graph Statistics', 'Latent Adjacency Matrix']",[],"['Kiarash Zahirnia', 'Yaochen Hu', 'Mark Coates', 'Oliver Schulte']","['Simon Fraser University', 'Huawei Technologies Ltd.', 'McGill University', 'Simon Fraser University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71838,Security,On the Complexity of Differentially Private Best-Arm Identification with Fixed Confidence,"Best Arm Identification (BAI) problems are progressively used for data-sensitive applications, such as designing adaptive clinical trials, tuning hyper-parameters, and conducting user studies to name a few. Motivated by the data privacy concerns invoked by these applications, we study the problem of BAI with fixed confidence under $\epsilon$-global Differential Privacy (DP). First, to quantify the cost of privacy, we derive a lower bound on the sample complexity of any $\delta$-correct BAI algorithm satisfying $\epsilon$-global DP. Our lower bound suggests the existence of two privacy regimes depending on the privacy budget $\epsilon$. In the high-privacy regime (small $\epsilon$), the hardness depends on a coupled effect of privacy and a novel information-theoretic quantity, called the Total Variation Characteristic Time. In the low-privacy regime (large $\epsilon$), the sample complexity lower bound reduces to the classical non-private lower bound. Second, we propose AdaP-TT, an $\epsilon$-global DP variant of the Top Two algorithm. AdaP-TT runs in *arm-dependent adaptive episodes* and adds *Laplace noise* to ensure a good privacy-utility trade-off. We derive an asymptotic upper bound on the sample complexity of AdaP-TT that matches with the lower bound up to multiplicative constants in the high-privacy regime. Finally, we provide an experimental analysis of AdaP-TT that validates our theoretical results.","['Differential Privacy', 'Multi-armed Bandits', 'Best Arm Identification', 'Fixed Confidence']",[],"['Achraf Azize', 'Marc Jourdan', 'Aymen Al Marjani', 'Debabrota Basu']","['INRIA', 'INRIA', 'ENS Lyon', 'INRIA']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71330,Security,A Randomized Approach to Tight Privacy Accounting,"Bounding privacy leakage over compositions, i.e., privacy accounting, is a key challenge in differential privacy (DP). However, the privacy parameter ($\varepsilon$ or $\delta$) is often easy to estimate but hard to bound. In this paper, we propose a new differential privacy paradigm called estimate-verify-release (EVR), which tackles the challenges of providing a strict upper bound for the privacy parameter in DP compositions by converting an *estimate* of privacy parameter into a formal guarantee. The EVR paradigm first verifies whether the mechanism meets the *estimated* privacy guarantee, and then releases the query output based on the verification result. The core component of the EVR is privacy verification. We develop a randomized privacy verifier using Monte Carlo (MC) technique. Furthermore, we propose an MC-based DP accountant that outperforms existing DP accounting techniques in terms of accuracy and efficiency. MC-based DP verifier and accountant is applicable to an important and commonly used class of DP algorithms, including the famous DP-SGD. An empirical evaluation shows the proposed EVR paradigm improves the utility-privacy tradeoff for privacy-preserving machine learning.",['Differential Privacy; Privacy Accounting'],[],"['Jiachen T. Wang', 'Saeed Mahloujifar', 'Tong Wu', 'Ruoxi Jia', 'Prateek Mittal']","['Princeton University', 'Meta', 'Princeton University', 'Virginia Tech', 'Princeton University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71174,Security,Greedy Poisson Rejection Sampling,"One-shot channel simulation is a fundamental data compression problem concerned with encoding a single sample from a target distribution $Q$ using a coding distribution $P$ using as few bits as possible on average. Algorithms that solve this problem find applications in neural data compression and differential privacy and can serve as a more efficient and natural alternative to quantization-based methods. Unfortunately, existing solutions are too slow or have limited applicability, preventing their widespread adaptation. In this paper, we conclusively solve one-shot channel simulation for one-dimensional problems where the target-proposal density ratio is unimodal by describing an algorithm with optimal runtime. We achieve this by constructing a rejection sampling procedure equivalent to greedily searching over the points of a Poisson process. Hence, we call our algorithm greedy Poisson rejection sampling (GPRS) and analyze the correctness and time complexity of several of its variants. Finally, we empirically verify our theorems, demonstrating that GPRS significantly outperforms the current state-of-the-art method, A* coding.","['channel simulation', 'relative entropy coding', 'reverse channel coding', 'rejection sampling', 'Poisson process']",[],['Gergely Flamich'],['University of Cambridge'],[None],,,,,,,
https://nips.cc/virtual/2023/poster/70925,Security,Privacy Auditing with One (1) Training Run,"We propose a scheme for auditing differentially private machine learning systems with a single training run. This exploits the parallelism of being able to add or remove multiple training examples independently. We analyze this using the connection between differential privacy and statistical generalization, which avoids the cost of group privacy. Our auditing scheme requires minimal assumptions about the algorithm and can be applied in the black-box or white-box setting. We demonstrate the effectiveness of our framework by applying it to DP-SGD, where we can achieve meaningful empirical privacy lower bounds by training only one model. In contrast, standard methods would require training hundreds of models.","['Differential privacy', 'membership inference attacks', 'privacy auditing']",[],"['Thomas Steinke', 'Milad Nasr', 'Matthew Jagielski']","['Google DeepMind', 'Google', 'Google']","[None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72304,Security,Training Private Models That Know What They Don’t Know,"Training reliable deep learning models which avoid making overconfident but incorrect predictions is a longstanding challenge. This challenge is further exacerbated when learning has to be differentially private: protection provided to sensitive data comes at the price of injecting additional randomness into the learning process. In this work, we conduct a thorough empirical investigation of selective classifiers---that can abstain under uncertainty---under a differential privacy constraint. We find that some popular selective prediction approaches are ineffective in a differentially private setting because they increase the risk of privacy leakage. At the same time, we identify that a recent approach that only uses checkpoints produced by an off-the-shelf private learning algorithm stands out as particularly suitable under DP. Further, we show that differential privacy does not just harm utility but also degrades selective classification performance. To analyze this effect across privacy levels, we propose a novel evaluation mechanism which isolates selective prediction performance across model utility levels at full coverage. Our experimental results show that recovering the performance level attainable by non-private models is possible but comes at a considerable coverage cost as the privacy budget decreases.","['differential privacy', 'selective classification', 'selective prediction', 'abstain option', 'reject option', 'uncertainty quantification', 'misclassification detection']",[],"['Stephan Rabanser', 'Anvith Thudi', 'Abhradeep Guha Thakurta', 'Krishnamurthy Dj Dvijotham', 'Nicolas Papernot']","['University of Toronto', 'University of Toronto', 'Google', 'Google DeepMind', 'University of Toronto']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72788,Security,LinGCN: Structural Linearized Graph Convolutional Network for Homomorphically Encrypted Inference,"The growth of Graph Convolution Network (GCN) model sizes has revolutionized numerous applications, surpassing human performance in areas such as personal healthcare and financial systems. The  deployment of GCNs in the cloud raises privacy concerns due to potential adversarial attacks on client data. To address security concerns, Privacy-Preserving Machine Learning (PPML) using Homomorphic Encryption (HE) secures sensitive client data. However, it introduces substantial computational overhead in practical applications. To tackle those challenges, we present LinGCN, a framework designed to reduce multiplication depth and optimize the performance of HE based GCN inference. LinGCN is structured around three key elements: (1) A differentiable structural linearization algorithm, complemented by a parameterized discrete indicator function, co-trained with model weights to meet the optimization goal. This strategy promotes fine-grained node-level non-linear location selection, resulting in a model with minimized multiplication depth. (2) A compact node-wise polynomial replacement policy with a second-order trainable activation function, steered towards superior convergence by a two-level distillation approach from an all-ReLU based teacher model. (3) an enhanced HE solution that enables finer-grained operator fusion for node-wise activation functions, further reducing multiplication level consumption in HE-based inference. Our experiments on the NTU-XVIEW skeleton joint dataset reveal that LinGCN excels in latency, accuracy, and scalability for homomorphically encrypted inference, outperforming solutions such as CryptoGCN. Remarkably, LinGCN achieves a 14.2× latency speedup relative to CryptoGCN, while preserving an inference accuracy of ~75\% and notably reducing multiplication depth. Additionally, LinGCN proves scalable for larger models, delivering a substantial 85.78\% accuracy with 6371s latency, a 10.47\% accuracy improvement over CryptoGCN.","['Privacy-Preserving Machine Learning', 'efficient private inference', 'machine learning as a service', 'homomorphic encryption', 'non-linear pruning', 'ST-GCN']",[],"['Hongwu Peng', 'Ran Ran', 'Yukui Luo', 'Jiahui Zhao', 'Shaoyi Huang', 'Kiran Thorat', 'Tong Geng', 'Chenghong Wang', 'Wujie Wen', 'Caiwen Ding']","['University of Connecticut', 'North Carolina State University', 'University of Massachusetts at Dartmouth', 'University of Connecticut', 'University of Connecticut', 'University of Connecticut', 'University of Rochester', 'na University', 'North Carolina State University', 'University of Connecticut']","[None, None, None, None, None, None, None, 'India', None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71136,Security,Anonymous and Copy-Robust Delegations for Liquid Democracy,"Liquid democracy with ranked delegations is a novel voting scheme that unites the practicability of representative democracy with the idealistic appeal of direct democracy: Every voter decides between casting their vote on a question at hand or delegating their voting weight to some other, trusted agent. Delegations are transitive, and since voters may end up in a delegation cycle, they are encouraged to indicate not only a single delegate, but a set of potential delegates and a ranking among them. Based on the delegation preferences of all voters, a delegation rule selects one representative per voter. Previous work has revealed a trade-off between two properties of delegation rules called anonymity and copy-robustness. To overcome this issue we study two fractional delegation rules: Mixed Borda branching, which generalizes a rule satisfying copy-robustness, and the random walk rule, which satisfies anonymity. Using the Markov chain tree theorem, we show that the two rules are in fact equivalent, and simultaneously satisfy generalized versions of the two properties. Combining the same theorem with Fulkerson's algorithm, we develop  a polynomial-time algorithm for computing the outcome of the studied delegation rule. This algorithm is of independent interest, having applications in semi-supervised learning and graph theory.","['liquid democracy', 'directed trees', 'parameterized markov chain', 'matrix tree theorem', 'axiomatic method']",[],"['Markus Utke', 'Ulrike Schmidt-Kraepelin']","['University of Amsterdam', 'Universidad de']","[None, 'Chile']",,,,,,,
